KodeID	KodeNavn	Tekst	Niva0ID	Niva0Navn	Niva0SortID	Niva1ID	Niva1Navn	Niva2ID	Niva2Navn	Niva3ID	Niva3Navn	Niva4ID	Niva4Navn	MNiva	LasteSeq
W2s7f	W2s7f - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i det militære forsvar	W2s7f - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i det militære forsvar	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s7g	W2s7g - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i politi eller fengselsvesen	W2s7g - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i politi eller fengselsvesen	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s7h	W2s7h - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i annen næring	W2s7h - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i annen næring	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s7i	W2s7i - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i ukjent eller ikke spesifisert næring	W2s7i - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i ukjent eller ikke spesifisert næring	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s7j	W2s7j - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under utdanning	W2s7j - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under utdanning	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s7k	W2s7k - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under verneplikt, militærtjeneste eller siviltjeneste	W2s7k - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under verneplikt, militærtjeneste eller siviltjeneste	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s7m	W2s7m - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste	W2s7m - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s7p	W2s7p - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen idrett, sport eller mosjon	W2s7p - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen idrett, sport eller mosjon	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s7r	W2s7r - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen aktivitet	W2s7r - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen aktivitet	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s7y	W2s7y - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under ukjent aktivitet	W2s7y - Slag, støt eller sammenstøt med gjenstand i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under ukjent aktivitet	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8a	W2s8a - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i industri, bergverk, olje eller gass	W2s8a - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i industri, bergverk, olje eller gass	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8b	W2s8b - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i bygg og anlegg	W2s8b - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i bygg og anlegg	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8c	W2s8c - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann i all virksomhet knyttet til olje-/gassutvinning på norsk kontinentalsokkel	W2s8c - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann i all virksomhet knyttet til olje-/gassutvinning på norsk kontinentalsokkel	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8d	W2s8d - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann i jordbruk eller skogbruk	W2s8d - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann i jordbruk eller skogbruk	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8e	W2s8e - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid med fiske eller fangst	W2s8e - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid med fiske eller fangst	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8f	W2s8f - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i det militære forsvar	W2s8f - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i det militære forsvar	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8g	W2s8g - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i politi eller fengselsvesen	W2s8g - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i politi eller fengselsvesen	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8h	W2s8h - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i annen næring	W2s8h - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i annen næring	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8i	W2s8i - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i ukjent eller ikke spesifisert næring	W2s8i - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under arbeid i ukjent eller ikke spesifisert næring	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8j	W2s8j - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under utdanning	W2s8j - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under utdanning	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8k	W2s8k - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under verneplikt, militærtjeneste eller siviltjeneste	W2s8k - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under verneplikt, militærtjeneste eller siviltjeneste	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8m	W2s8m - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste	W2s8m - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8p	W2s8p - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under annen idrett, sport eller mosjon	W2s8p - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under annen idrett, sport eller mosjon	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8r	W2s8r - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under annen aktivitet	W2s8r - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under annen aktivitet	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s8y	W2s8y - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under ukjent aktivitet	W2s8y - Slag, støt eller sammenstøt med gjenstand i friluft, på hav, sjø eller vann under ukjent aktivitet	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s9a	W2s9a - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i industri, bergverk, olje eller gass	W2s9a - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i industri, bergverk, olje eller gass	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s9b	W2s9b - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i bygg og anlegg	W2s9b - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i bygg og anlegg	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s9c	W2s9c - Slag, støt eller sammenstøt med gjenstand på annet sted i all virksomhet knyttet til olje-/gassutvinning på norsk kontinentalsokkel	W2s9c - Slag, støt eller sammenstøt med gjenstand på annet sted i all virksomhet knyttet til olje-/gassutvinning på norsk kontinentalsokkel	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s9d	W2s9d - Slag, støt eller sammenstøt med gjenstand på annet sted i jordbruk eller skogbruk	W2s9d - Slag, støt eller sammenstøt med gjenstand på annet sted i jordbruk eller skogbruk	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s9e	W2s9e - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid med fiske eller fangst	W2s9e - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid med fiske eller fangst	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s9f	W2s9f - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i det militære forsvar	W2s9f - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i det militære forsvar	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s9g	W2s9g - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i politi eller fengselsvesen	W2s9g - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i politi eller fengselsvesen	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
W2s9h	W2s9h - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i annen næring	W2s9h - Slag, støt eller sammenstøt med gjenstand på annet sted under arbeid i annen næring	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	W0n-X59	W0n-X59 - Andre ulykker  og uhell enn transportulykker	W2s-W4t	W2s-W4t - Ulykke og uhell med ikke-levende mekaniske krefter	W2s	W2s - Slag, støt, sammenstøt med gjenstand	6	NULL
